Year,Month,gear_type,GEAR_NME,COMMON_NME,Weight(LBS),Weight(kg),Value($)
2004,7,troll,"TROLL, SALMON",PINK SALMON,15388.78,6980.31,6261.4
2004,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,1489.76,675.76,3864.72
2005,10,troll,"TROLL, SALMON",CHINOOK SALMON,69358.52,31460.76,169294.35
2005,12,troll,"TROLL, SALMON",CHINOOK SALMON,15293.51,6937.06,69575.21
2005,7,troll,"TROLL, FREEZER, SALMON",PINK SALMON,41387.35,18773.17,17723.65
2006,6,troll,"TROLL, SALMON",CHUM SALMON,264.32,119.89,163.98
2006,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,810.07,367.43,2075.14
2006,9,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,10577.52,4797.93,29325.36
2011,8,troll,"TROLL, SALMON",PINK SALMON,124437.64,56444.58,57704.73
2011,9,troll,"TROLL, SALMON",PINK SALMON,11125.86,5046.66,5916.8
2011,7,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,145.11,65.83,137.92
2011,12,troll,"TROLL, SALMON",CHINOOK SALMON,1804.99,818.74,8792.1
2009,8,troll,"TROLL, FREEZER, SALMON",COHO SALMON,653888.2,296601.74,1264340.14
2009,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,64932.44,29453.13,103939.57
2009,9,troll,"TROLL, FREEZER, SALMON",COHO SALMON,174732.5,79258.2,350969.09
2009,9,troll,"TROLL, SALMON",CHUM SALMON,7978.9,3619.2,5370.39
2014,9,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,186995.08,84820.44,545644.62
2014,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,60565.98,27472.56,176159.4
2015,6,troll,"TROLL, SALMON",CHINOOK SALMON,349080.82,158342.11,1121966.06
2015,7,troll,"TROLL, SALMON",COHO SALMON,215310.47,97664.23,436666.95
2015,7,troll,"TROLL, SALMON",PINK SALMON,15023.72,6814.74,8858.15
2015,9,troll,"TROLL, FREEZER, SALMON",COHO SALMON,58912.7,26722.61,127085.35
2007,9,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,741.43,336.32,340.34
2007,6,troll,"TROLL, SALMON",PINK SALMON,2157.94,978.85,1002.26
2007,10,troll,"TROLL, SALMON",CHINOOK SALMON,21955.97,9959.14,81585.31
2007,6,troll,"TROLL, FREEZER, SALMON",PINK SALMON,4243.5,1924.83,1720.75
2007,7,troll,"TROLL, SALMON",SOCKEYE SALMON,40.12,18.2,73.6
2007,5,troll,"TROLL, SALMON",CHUM SALMON,234.82,106.52,167.75
2014,9,troll,"TROLL, SALMON",CHUM SALMON,476.72,216.22,324.99
2014,4,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,8226.48,3731.49,43740.18
2010,7,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,607389.27,275509.95,2448032.57
2010,9,troll,"TROLL, SALMON",COHO SALMON,60436.48,27413.79,119954.32
2012,5,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,23378.92,10604.61,84875.94
2012,4,troll,"TROLL, SALMON",CHUM SALMON,189.36,85.9,145.43
2012,1,troll,"TROLL, SALMON",CHINOOK SALMON,1390.51,630.74,8431.7
2010,10,troll,"TROLL, SALMON",COHO SALMON,2000.34,907.34,3864.45
2008,9,troll,"TROLL, SALMON",CHINOOK SALMON,255212.76,115763.8,776294.81
2008,1,troll,"TROLL, SALMON",CHINOOK SALMON,10829.33,4912.22,52114.07
2008,7,troll,"TROLL, SALMON",COHO SALMON,49456.28,22433.24,96269.52
2008,10,troll,"TROLL, SALMON",CHINOOK SALMON,9939.14,4508.38,36611.45
2008,10,troll,"TROLL, SALMON",PACIFIC SALMON AND NATIVE TROUT,337.3,153,1349.2
2013,8,troll,"TROLL, SALMON",COHO SALMON,344976.99,156480.41,795079.1
2013,8,troll,"TROLL, FREEZER, SALMON",PINK SALMON,87673.84,39768.61,58529.9
2013,6,troll,"TROLL, FREEZER, SALMON",PINK SALMON,1074.75,487.51,615.2
1996,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,739352.84,335368.28,1019349.64
1996,8,troll,"TROLL, SALMON",RAINBOW TROUT (aka Steelhead),53.84,24.42,45.46
1997,7,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,888016.7,402801.48,1619190.02
1998,11,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,30978.06,14051.55,19019.84
1998,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,15792.03,7163.21,52700.7
1999,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,607686.8,275644.87,1560448.82
1999,10,troll,"TROLL, SALMON",PINK SALMON,627.82,284.78,440.7
2001,8,troll,"TROLL, SALMON",PINK SALMON,135918.6,61652.29,56949.53
2001,9,troll,"TROLL, SALMON",COHO SALMON,39406.1,17874.48,39741.2
2001,10,troll,"TROLL, SALMON",CHINOOK SALMON,8993.96,4079.62,16049.62
2001,9,troll,"TROLL, SALMON",SOCKEYE SALMON,1233.1,559.33,2920.75
2002,5,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,928880.69,421337.46,1976700.06
2003,8,troll,"TROLL, FREEZER, SALMON",PINK SALMON,230392.03,104505.17,92295.95
2003,5,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,285671.54,129579.76,438555.25
2003,6,troll,"TROLL, SALMON",CHINOOK SALMON,569860.59,258487.12,920238.61
2003,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,15791.36,7162.91,18888.09
2003,8,troll,"TROLL, SALMON",CHUM SALMON,3595.8,1631.04,1214.98
2003,12,troll,"TROLL, SALMON",CHINOOK SALMON,6032.34,2736.24,20367.75
2003,9,troll,"TROLL, FREEZER, SALMON",PINK SALMON,8546.05,3876.45,3797.74
2004,4,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,276.47,125.41,162.33
2004,9,troll,"TROLL, SALMON",PINK SALMON,228.92,103.85,71.6
2005,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,626672.67,284256.8,1678222.18
2005,10,troll,"TROLL, SALMON",COHO SALMON,2140.52,970.94,3785.96
2006,4,troll,"TROLL, SALMON",CHUM SALMON,34.42,15.62,30.19
2006,10,troll,"TROLL, SALMON",COHO SALMON,1857.32,842.48,3667.68
2006,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,325677.82,147726.48,1084111.4
2006,7,troll,"TROLL, SALMON",PINK SALMON,10041.46,4554.78,3743.96
2011,7,troll,"TROLL, SALMON",COHO SALMON,410787.96,186332.29,766797.54
2011,9,troll,"TROLL, FREEZER, SALMON",PINK SALMON,66530.04,30177.83,52835.73
2011,5,troll,"TROLL, SALMON",CHUM SALMON,835.06,378.79,544.23
2011,10,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,52931.13,24009.4,70138.49
2014,7,troll,"TROLL, SALMON",COHO SALMON,128094.9,58103.41,218959.4
2014,5,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,432.43,196.15,196.5
2015,7,troll,"TROLL, SALMON",CHINOOK SALMON,155151.94,70376.38,575662.58
2015,4,troll,"TROLL, SALMON",CHUM SALMON,239.78,108.77,173.62
2015,4,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,1094.22,496.32,6663
2015,2,troll,"TROLL, SALMON",CHINOOK SALMON,1462.84,663.55,9672.01
2007,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,5437.56,2466.46,12851.36
2009,5,troll,"TROLL, SALMON",CHUM SALMON,54.28,24.63,31.75
2010,7,troll,"TROLL, SALMON",CHINOOK SALMON,212981.05,96607.47,815918.25
2010,8,troll,"TROLL, SALMON",PINK SALMON,20615.84,9351.28,8359.61
2010,6,troll,"TROLL, SALMON",PINK SALMON,2011.9,912.59,834.24
2010,9,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,309692.64,140475.68,731370.67
2012,7,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,643684.35,291973.24,1940249.26
2012,5,troll,"TROLL, SALMON",CHUM SALMON,134.17,60.86,104.8
2012,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,9136.63,4144.36,27911
2012,10,troll,"TROLL, FREEZER, SALMON",PACIFIC SALMON AND NATIVE TROUT,1913,867.72,7652
2007,10,troll,"TROLL, SALMON",COHO SALMON,351.05,159.23,997.54
2008,8,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,347.1,157.46,1210.19
2008,6,troll,"TROLL, SALMON",PINK SALMON,2341.82,1062.24,833.9
2007,10,troll,"TROLL, FREEZER, SALMON",PACIFIC SALMON AND NATIVE TROUT,702.4,318.62,2107.2
2013,8,troll,"TROLL, SALMON",PINK SALMON,17175.36,7790.7,9723.45
2013,5,troll,"TROLL, SALMON",CHINOOK SALMON,161389.24,73205.61,739495.75
2013,9,troll,"TROLL, SALMON",PINK SALMON,227.74,103.32,121.3
1996,8,troll,"TROLL, FREEZER, SALMON",PINK SALMON,1319472.23,598508.7,610058.76
1996,9,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,42234.29,19157.34,25685.24
1996,9,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,1264.11,573.39,4200.01
1997,10,troll,"TROLL, FREEZER, SALMON",COHO SALMON,727.83,330.14,937.29
1998,8,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,51792.58,23492.9,28327.55
1998,9,troll,"TROLL, FREEZER, SALMON",SALMON ROE,765,347,1714.42
1999,10,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,2631.23,1193.53,1708.34
2000,8,troll,"TROLL, SALMON",CHUM SALMON,18109.44,8214.32,12443.18
2000,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,3235.92,1467.81,9094.3
2001,9,troll,"TROLL, SALMON",PINK SALMON,241956.38,109750.66,52322.82
2001,1,troll,"TROLL, SALMON",CHINOOK SALMON,3565.96,1617.52,9821.5
2001,10,troll,"TROLL, FREEZER, SALMON",PINK SALMON,183.03,83.01,107.19
2002,7,troll,"TROLL, SALMON",SOCKEYE SALMON,135333.66,61386.9,310005.34
2002,7,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,10975.89,4978.63,20476.69
2002,6,troll,"TROLL, SALMON",CHINOOK SALMON,253045.86,114780.81,387295.2
2002,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,610930.87,277116.55,1214961.42
2002,9,troll,"TROLL, FREEZER, SALMON",PINK SALMON,6850.85,3107.57,2447.72
2004,9,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,192906.5,87501.85,592439.83
2004,3,troll,"TROLL, SALMON",CHINOOK SALMON,123278.2,55918.54,524685.25
2004,7,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,1644812.66,746082.1,4512302.15
2004,9,troll,"TROLL, SALMON",COHO SALMON,77656.69,35224.83,117365.13
2004,7,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,312.37,141.68,206.96
2004,6,troll,"TROLL, FREEZER, SALMON",PINK SALMON,791.77,359.14,377.77
2004,8,troll,"TROLL, SALMON",SALMON ROE,32,14.52,32
2005,10,troll,"TROLL, SALMON",SOCKEYE SALMON,4872.5,2210.13,4525.26
2005,9,troll,"TROLL, SALMON",CHINOOK SALMON,151257.53,68609.98,337929.86
2005,10,troll,"TROLL, FREEZER, SALMON",COHO SALMON,954.03,432.74,1485.52
2005,5,troll,"TROLL, SALMON",PINK SALMON,35.99,16.34,13.9
2006,8,troll,"TROLL, FREEZER, SALMON",COHO SALMON,558804.51,253472.02,1251507.4
2006,4,troll,"TROLL, SALMON",CHINOOK SALMON,210319.71,95400.32,1005429.77
2006,12,troll,"TROLL, SALMON",CHINOOK SALMON,8962.1,4065.15,44957.16
2011,8,troll,"TROLL, SALMON",SOCKEYE SALMON,56927.2,25822.03,141541.05
2011,4,troll,"TROLL, SALMON",CHINOOK SALMON,91137.89,41339.97,406488.08
2011,4,troll,"TROLL, SALMON",CHUM SALMON,160.48,72.79,116.48
2009,7,troll,"TROLL, SALMON",COHO SALMON,137887.71,62545.52,225521.07
2009,4,troll,"TROLL, SALMON",CHINOOK SALMON,22871.94,10374.65,146280.06
2009,3,troll,"TROLL, SALMON",CHINOOK SALMON,4201.9,1905.94,27435
2014,8,troll,"TROLL, SALMON",PINK SALMON,15248.68,6916.79,7862.43
2014,7,troll,"TROLL, SALMON",PINK SALMON,8804.94,3993.9,5020.68
2015,8,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,690.88,313.39,1587.5
2015,1,troll,"TROLL, SALMON",CHINOOK SALMON,1066.37,483.72,7396.48
2007,5,troll,"TROLL, SALMON",CHINOOK SALMON,247199.9,112128.96,1054554.81
2007,7,troll,"TROLL, SALMON",COHO SALMON,72985.13,33105.83,116211.82
2007,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,54991.04,24943.79,100738.52
2007,8,troll,"TROLL, SALMON",SOCKEYE SALMON,1251.98,567.9,2322.55
2007,8,troll,"TROLL, SALMON",CHUM SALMON,199.66,90.56,85.69
2014,1,troll,"TROLL, SALMON",CHINOOK SALMON,425.98,193.22,2326
2012,8,troll,"TROLL, SALMON",CHINOOK SALMON,90415.42,41012.15,332814.18
2012,8,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,1828.51,829.4,4141.75
2012,9,troll,"TROLL, FREEZER, SALMON",PINK SALMON,3827.6,1736.2,6254.11
2008,6,troll,"TROLL, SALMON",CHINOOK SALMON,262524.44,119080.16,1191206.2
2008,6,troll,"TROLL, SALMON",CHUM SALMON,270.22,122.58,121.38
2013,7,troll,"TROLL, SALMON",COHO SALMON,257745.39,116912.56,477512.95
2013,6,troll,"TROLL, SALMON",CHINOOK SALMON,122412.25,55525.86,415858.07
2013,6,troll,"TROLL, SALMON",PINK SALMON,4470.12,2027.64,2120.5
2010,4,troll,"TROLL, SALMON",CHUM SALMON,53.34,24.2,45.6
1996,8,troll,"TROLL, SALMON",PINK SALMON,552452.87,250591.17,166968.96
1997,7,troll,"TROLL, SALMON",CHUM SALMON,35564.03,16131.84,13160.77
1997,10,troll,"TROLL, SALMON",CHINOOK SALMON,9018.74,4090.87,12464.7
1997,8,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,80430.78,36483.24,46580.43
1997,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,1715.96,778.34,3292.52
1998,8,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,1220766.23,553735.81,5039522.66
1998,7,troll,"TROLL, FREEZER, SALMON",PINK SALMON,23271.38,10555.84,11779.23
1999,8,troll,"TROLL, SALMON",SOCKEYE SALMON,58805.48,26673.99,200750.21
1999,7,troll,"TROLL, SALMON",CHINOOK SALMON,1108.7,502.87,1946.17
2000,10,troll,"TROLL, SALMON",CHINOOK SALMON,65963.19,29920.73,157184.19
2000,9,troll,"TROLL, FREEZER, SALMON",PINK SALMON,92.15,41.8,67.43
2001,10,troll,"TROLL, SALMON",CHUM SALMON,65299.79,29619.76,38909.74
2001,8,troll,"TROLL, SALMON",CHINOOK SALMON,1246.67,565.43,2242.7
2001,8,troll,"TROLL, SALMON",COHO SALMON,9121.4,4137.44,9347.6
2001,6,troll,"TROLL, SALMON",SOCKEYE SALMON,32867.72,14908.7,77523.29
2001,9,troll,"TROLL, FREEZER, SALMON",PINK SALMON,27503.78,12475.63,17892.93
2001,10,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,896.93,406.84,1129.49
2002,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,9818.74,4453.76,30341.17
2002,10,troll,"TROLL, SALMON",CHINOOK SALMON,41375.52,18767.75,68418.98
2002,6,troll,"TROLL, SALMON",SOCKEYE SALMON,102550.89,46516.73,231332.17
2002,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,1242.19,563.45,1095
2003,5,troll,"TROLL, SALMON",CHINOOK SALMON,906746.22,411297.19,1598520.94
2003,4,troll,"TROLL, SALMON",PINK SALMON,104.31,47.33,46.2
2003,9,troll,"TROLL, SALMON",CHINOOK SALMON,182250.18,82668.12,338043.19
2003,5,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,1595.26,723.59,844.94
2004,8,troll,"TROLL, SALMON",COHO SALMON,373811.96,169560.02,524970.58
2004,8,troll,"TROLL, SALMON",SOCKEYE SALMON,351329.91,159362.26,1113990.37
2005,9,troll,"TROLL, SALMON",COHO SALMON,84165.98,38177.42,122220.72
2005,7,troll,"TROLL, SALMON",PINK SALMON,14049.7,6372.92,5129.2
2006,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,411414.22,186616.31,1567482.37
2006,9,troll,"TROLL, FREEZER, SALMON",COHO SALMON,74996.88,34018.32,166570.3
2006,8,troll,"TROLL, SALMON",PINK SALMON,26054.07,11818.03,9436.74
2006,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,63945.84,29005.62,127385.32
2006,2,troll,"TROLL, SALMON",CHINOOK SALMON,37662.83,17083.81,186159.74
2006,8,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,396,179.61,265.71
2006,3,troll,"TROLL, SALMON",CHINOOK SALMON,75967.18,34458.58,443068.9
2006,9,troll,"TROLL, SALMON",SOCKEYE SALMON,10961.02,4971.89,20412.62
2006,3,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,878.74,398.58,5805.11
2006,9,troll,"TROLL, SALMON",PINK SALMON,899.16,407.86,388.05
2011,8,troll,"TROLL, FREEZER, SALMON",COHO SALMON,487166.59,220977.37,1070510.27
2011,8,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,23070.41,10464.69,51568.26
2011,9,troll,"TROLL, SALMON",COHO SALMON,18004.06,8166.61,36144.66
2011,8,troll,"TROLL, SALMON",CHUM SALMON,222.7,101.03,204.5
2009,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,126850.9,57539.23,369510.69
2009,9,troll,"TROLL, SALMON",PINK SALMON,75716.09,34344.61,26210.12
2014,6,troll,"TROLL, SALMON",PINK SALMON,348.1,157.9,144
2014,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,7686.87,3486.76,17421.25
2015,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,488661.41,221655.49,833006.26
2015,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,47291.31,21451.18,131462.15
2007,6,troll,"TROLL, SALMON",CHUM SALMON,5318.26,2412.38,3221.95
2012,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,176432.35,80029.2,537737.88
2012,5,troll,"TROLL, SALMON",CHINOOK SALMON,237678.55,107810.27,1076533.93
2012,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,249351.08,113104.94,394276.6
2012,9,troll,"TROLL, SALMON",SOCKEYE SALMON,28.32,12.85,78
2012,6,troll,"TROLL, SALMON",PINK SALMON,1497.52,679.27,750.95
2012,9,troll,"TROLL, SALMON",CHUM SALMON,12630.87,5729.33,5696.89
2012,11,troll,"TROLL, SALMON",CHINOOK SALMON,667.88,302.94,3163.5
2008,2,troll,"TROLL, SALMON",CHINOOK SALMON,14485.63,6570.57,67143.29
2008,9,troll,"TROLL, SALMON",COHO SALMON,23133.78,10493.46,66417.38
2013,8,troll,"TROLL, SALMON",CHINOOK SALMON,23684.96,10743.43,101023.28
2013,4,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,320.6,145.43,947
2013,10,troll,"TROLL, SALMON",PACIFIC SALMON AND NATIVE TROUT,518.2,235.05,3094.45
1996,9,troll,"TROLL, SALMON",COHO SALMON,1043264.9,473221.66,1376347.33
1996,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,57725.44,26184.11,181170.77
1996,7,troll,"TROLL, SALMON",COHO SALMON,812684.07,368630.94,798520.92
1996,8,troll,"TROLL, SALMON",CHUM SALMON,64533.7,29272.18,30548.79
1997,9,troll,"TROLL, SALMON",SOCKEYE SALMON,600644.92,272450.87,1078675.32
1997,8,troll,"TROLL, SALMON",SOCKEYE SALMON,4540725.82,2059659.66,7932982.87
1997,10,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,28935.48,13125.04,60272.59
1997,9,troll,"TROLL, FREEZER, SALMON",SALMON ROE,3556,1613,5922.78
1998,11,troll,"TROLL, SALMON",CHINOOK SALMON,7927.24,3595.8,15343.33
1999,7,troll,"TROLL, SALMON",SOCKEYE SALMON,17310.48,7852.02,50936.67
1999,7,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,3935.54,1785.15,2983.18
2000,8,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,23938.54,10858.45,16458.04
2000,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,16355.88,7419.01,43723.88
2000,9,troll,"TROLL, FREEZER, SALMON",SALMON ROE,723,327.95,1070.5
2001,7,troll,"TROLL, SALMON",PINK SALMON,70085.7,31790.71,24550.47
2001,8,troll,"TROLL, FREEZER, SALMON",PINK SALMON,316260.63,143454.86,172085.19
2001,3,troll,"TROLL, SALMON",CHINOOK SALMON,4111.12,1864.81,11585.5
2002,8,troll,"TROLL, FREEZER, SALMON",PINK SALMON,97793.51,44358.87,34934.75
2002,10,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,174185.93,79010.18,276470.31
2002,7,troll,"TROLL, SALMON",COHO SALMON,4317.62,1958.46,2195.4
2002,6,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,475.07,215.49,183.21
2003,6,troll,"TROLL, SALMON",CHUM SALMON,1691.32,767.19,1115.87
2003,9,troll,"TROLL, SALMON",COHO SALMON,43885.81,19906.45,61532.5
2003,7,troll,"TROLL, SALMON",CHINOOK SALMON,190203.94,86275.88,250437.45
2003,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,240272.66,108986.95,331668.91
2004,7,troll,"TROLL, SALMON",CHUM SALMON,1147.3,520.4,512.18
2004,8,troll,"TROLL, FREEZER, SALMON",COHO SALMON,898502.31,407557.97,1596733.83
2004,8,troll,"TROLL, FREEZER, SALMON",PINK SALMON,65220.92,29584.01,32385.41
2004,6,troll,"TROLL, SALMON",PINK SALMON,381.14,172.89,140.89
2004,7,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,2233.91,1013.3,6861.35
2004,5,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,502.91,228.13,285.28
2005,1,troll,"TROLL, SALMON",CHINOOK SALMON,16023.81,7268.34,65241.31
2005,10,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,222.43,100.89,421.16
2006,11,troll,"TROLL, SALMON",CHINOOK SALMON,6873.5,3117.79,28483.76
2011,8,troll,"TROLL, SALMON",COHO SALMON,219701.34,99655.84,437020.29
2011,10,troll,"TROLL, SALMON",CHUM SALMON,604987,274420.3,567157.56
2011,6,troll,"TROLL, FREEZER, SALMON",PINK SALMON,3922.95,1779.47,2793.34
2009,6,troll,"TROLL, SALMON",CHINOOK SALMON,246289.45,111716.06,908683.81
2014,8,troll,"TROLL, FREEZER, SALMON",PINK SALMON,42860.21,19441.31,34638.66
2014,9,troll,"TROLL, SALMON",COHO SALMON,192118.52,87144.36,341503.3
2014,7,troll,"TROLL, FREEZER, SALMON",COHO SALMON,183163.77,83082.63,328977.75
2014,9,troll,"TROLL, SALMON",PINK SALMON,136.88,62.09,37
2014,5,troll,"TROLL, SALMON",CHUM SALMON,5060.03,2295.24,3144.49
2014,10,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,5407.48,2452.82,14360.7
2015,9,troll,"TROLL, SALMON",COHO SALMON,20228.05,9175.35,51996.77
2015,10,troll,"TROLL, FREEZER, SALMON",PACIFIC SALMON AND NATIVE TROUT,2951,1338.57,14755
2010,7,troll,"TROLL, FREEZER, SALMON",PINK SALMON,20476,9287.81,17457.6
2010,5,troll,"TROLL, SALMON",CHINOOK SALMON,329490.73,149456.01,1263703.57
2010,10,troll,"TROLL, FREEZER, SALMON",COHO SALMON,15101.4,6849.96,52504.72
2012,9,troll,"TROLL, SALMON",COHO SALMON,62349.31,28281.52,144516.26
2012,9,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,29.85,13.54,72
2012,10,troll,"TROLL, SALMON",COHO SALMON,10032.66,4550.78,23321.56
2012,9,troll,"TROLL, SALMON",CHINOOK SALMON,80168.37,36364.12,216621.63
2007,1,troll,"TROLL, SALMON",CHINOOK SALMON,52410.88,23773.46,272691.98
2012,12,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,2324.73,1054.48,5445.5
2008,7,troll,"TROLL, SALMON",CHINOOK SALMON,119399.47,54159.2,519443.05
2008,9,troll,"TROLL, FREEZER, SALMON",PINK SALMON,8017.06,3636.51,5182.8
2008,9,troll,"TROLL, SALMON",CHUM SALMON,1386.92,629.07,768.62
2010,9,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,2198.81,997.37,7955.2
1996,9,troll,"TROLL, FREEZER, SALMON",COHO SALMON,667704.49,302868.74,1039791.6
1996,7,troll,"TROLL, SALMON",CHUM SALMON,58429.06,26503.27,28162.21
1996,8,troll,"TROLL, SALMON",SOCKEYE SALMON,227850.17,103352.27,663709.9
1997,9,troll,"TROLL, SALMON",CHUM SALMON,17476.8,7927.42,7697.98
1997,9,troll,"TROLL, SALMON",CHINOOK SALMON,65098.24,29528.31,110241.91
1997,8,troll,"TROLL, FREEZER, SALMON",RAINBOW TROUT (aka Steelhead),51.91,23.56,26.74
1998,7,troll,"TROLL, SALMON",CHINOOK SALMON,218926.75,99304.53,314518.92
1998,8,troll,"TROLL, FREEZER, SALMON",SALMON ROE,1230,557.93,2756.51
1999,10,troll,"TROLL, FREEZER, SALMON",PINK SALMON,428.22,194.24,910.83
2000,6,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,7537.24,3418.89,25219.93
2001,6,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,19197.46,8707.89,50480.68
2001,9,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,149479.58,67803.5,322337.39
2001,11,troll,"TROLL, SALMON",CHUM SALMON,3001.2,1361.34,1038.75
2002,9,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,23068.29,10463.71,89141.33
2003,5,troll,"TROLL, SALMON",CHUM SALMON,9733.82,4415.23,4190.14
2003,8,troll,"TROLL, FREEZER, SALMON",CHUM SALMON,885.05,401.47,410.61
2003,8,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,2392.57,1085.28,3335.8
2003,7,troll,"TROLL, FREEZER, SALMON",PINK SALMON,121848.49,55270.07,47313.42
2004,7,troll,"TROLL, FREEZER, SALMON",PINK SALMON,31103.79,14108.57,14458.53
2005,8,troll,"TROLL, FREEZER, SALMON",COHO SALMON,1035408.42,469658.19,1688681.67
2006,9,troll,"TROLL, SALMON",CHINOOK SALMON,190734.02,86516.36,639024.46
2006,5,troll,"TROLL, FREEZER, SALMON",CHINOOK SALMON,477.66,216.67,2154.04
2011,3,troll,"TROLL, SALMON",CHINOOK SALMON,10104.98,4583.55,61225.04
2009,7,troll,"TROLL, SALMON",PINK SALMON,12363.88,5608.22,4633.1
2009,6,troll,"TROLL, SALMON",CHUM SALMON,1002.76,454.84,602
2014,9,troll,"TROLL, FREEZER, SALMON",SOCKEYE SALMON,316743.51,143673.94,729566.75
2014,8,troll,"TROLL, SALMON",CHINOOK SALMON,143060.48,64891.85,433434.57
2014,7,troll,"TROLL, SALMON",CHUM SALMON,1314.52,596.28,828.2
2014,5,troll,"TROLL, SALMON",CHINOOK SALMON,337587.16,153128.52,1516742.36
